178	1672	0.20994424218405094
962	4939	0.08736231785867354
1767	3471	0.6025518898705521
2277	4553	0.6672395106193054
2902	4442	0.09321060847146967
805	4285	0.6435304458822885
548	1609	0.6432028281691098
808	4104	0.1999885439935628
534	2140	0.6431402255155477
1001	2617	0.37852211800089874
401	764	0.45035891774573744
2249	5131	0.2744988289346224
1946	5055	0.7714370376885877
237	600	0.5768686208208782
1387	2332	0.830367579000972
2902	3123	0.47334469830604486
2179	3882	0.7596272179203839
676	4408	0.6674781853733827
1659	2906	0.03194033436371713
453	1231	0.44156962582121684
2565	5148	0.3909214088237001
113	3207	0.32451671517670566
2339	2967	0.7805922035335402
945	2503	0.35506761510080576
1833	1959	0.37423832471705665
521	3764	0.17732101074896012
3083	3393	0.38504243726082976
3184	5206	0.16610340880270758
551	4537	0.842890264166829
1044	4455	0.4950978642829522
4194	4778	0.6477848748858913
2441	3724	0.9609627316668758
316	4167	0.6801588104443719
431	616	0.5334512002303885
2956	3255	0.547387909753159
2247	2432	0.9766382997725768
22	2059	0.17496473064030849
782	2287	0.582318528753479
1411	4598	0.17668518904656483
3592	4425	0.5666210854045709
1833	1921	0.043063190759680015
4313	4712	0.13868710606885315
3768	4425	0.21887011656240063
2370	2691	0.680280499859209
316	4153	0.1626716785664909
1042	1714	0.04249929902682403
4085	4460	0.32260864224338426
3782	4340	0.22598111944266874
1865	4113	0.4681646752483587
453	1253	0.8604453881117272
3724	4131	0.09763647090132666
3796	3859	0.02499786926337244
778	2171	0.3214456791954905
1061	4267	0.27988173961966023
1251	4111	0.093908138211654
11	5081	0.931455345832799
1506	3655	0.3378337199377065
3069	3484	0.7839005647838387
35	3077	0.05021733844540166
2616	5205	0.09293132055055486
2000	2563	0.08177809696568039
3300	4087	0.41861723699905995
343	679	0.9023091193098017
1389	5087	0.25702821486661676
454	974	0.2674415877663523
454	975	0.03502976524339263
1309	2479	0.5258563959994286
934	4233	0.49113071108249706
123	3044	0.10016916445662993
1332	5015	0.9903441912372353
2441	3758	0.9562744572208272
755	2656	0.6757314831819764
1258	3693	0.17708519151460667
680	4510	0.9274489874859597
755	1324	0.8751991412537771
609	1575	0.6561212087418179
1889	2154	0.9285396814809997
659	3372	0.9162599549423522
259	1280	0.48255545131946564
2315	3665	0.9929031386310295
9	5056	0.9268495719322754
2969	4275	0.9369471559940681
3246	3687	0.48349538948268667
1309	3791	0.8387064217533017
357	3201	0.5147584321442423
1563	4031	0.4125935243529625
755	1334	0.8110849884870421
2179	3813	0.5866364502479482
4153	4324	0.1132642483164582
1784	3293	0.25762424645290527
755	2668	0.8784722524135186
3124	4998	0.5854147957469651
1296	2906	0.25694143232740496
480	2182	0.6983854978483609
846	2023	0.6083693242126328
1536	3129	0.3968250299258428
406	1967	0.8746097272206292
1673	2824	0.9435393762488951
182	1732	0.22303371079093404
2443	5110	0.7829950547764126
891	2551	0.5841796602154246
375	2810	0.6344813142129903
2518	3292	0.7945346803235406
589	925	0.8542104368876718
2183	2605	0.8027301457771994
2529	2833	0.8897757764721698
4435	4762	0.8529432386119684
4418	4956	0.5823674651090804
197	560	0.2863509427419577
762	1290	0.672644084741528
948	2407	0.9291847243029316
3660	4363	0.19083853193568123
1632	3740	0.3090087748991126
3778	4282	0.15682829827054112
3151	4508	0.7696454340937848
2631	3698	0.7684367506559413
3932	4972	0.06567289644229501
2427	3847	0.7436934413047075
373	539	0.10122556512189285
701	2510	0.823330553770622
554	4456	0.04216217257816335
732	1796	0.3922199296917358
1425	2795	0.24838310789949924
2905	3007	0.3921731184823044
612	4474	0.0326524838266945
2267	4735	0.9635764387910278
1951	4946	0.6078140250699522
1333	4897	0.7503756682576701
945	2582	0.2055095560833926
1605	2820	0.35325360916085113
394	4015	0.971766148762308
1974	4408	0.7313676181480553
1605	2822	0.1190891955243909
352	1964	0.2862767328787278
843	2178	0.9575859193688729
934	4282	0.1558507021599762
1663	1719	0.8713734291464088
2862	3900	0.7848056403664396
1187	3949	0.3489480582397647
1744	3951	0.8964680474498106
558	1400	0.6307872777495847
1001	1369	0.4824686303467224
147	1043	0.9833202744171144
1998	2444	0.658973745161543
955	3632	0.640267891375963
1526	4608	0.15606654021676514
3830	4547	0.930566854718048
1021	4920	0.6479017102697168
932	2867	0.4126340525925718
1951	3636	0.07282173368997846
2875	3625	0.09919576196435409
616	2868	0.9028976520753231
1391	3765	0.24253074794500773
3463	4483	0.01013636224711667
3463	4482	0.07960636505794005
2837	4438	0.24129117204814443
3534	4282	0.3486999816553151
4682	5072	0.09486299331486525
270	2598	0.9877958239558493
4282	4304	0.42314967457282027
554	3151	0.9300557052315394
1689	3774	0.9303798428519835
521	2493	0.3083340154064854
2321	5189	0.3669694154425557
3659	4125	0.17001703624688058
158	1969	0.8323018965305355
775	2267	0.25201843006990476
844	1979	0.9873235449037295
3477	3963	0.7557809418198073
1517	1904	0.3774483009642695
372	2910	0.9414717579642428
1009	5106	0.5002004895357286
1964	4695	0.79269155364926
3270	4696	0.885725435248521
157	2245	0.8170470395457715
820	1352	0.8474304272064129
844	1980	0.08859031819144592
1587	3340	0.9008741973488954
2787	2796	0.015755984461778616
1242	2774	0.22851201790271736
1971	4525	0.6590077179859114
59	3699	0.21356890198156286
401	729	0.11753864227001953
1470	1949	0.5963145000842033
87	933	0.9612832835451173
4282	4324	0.479144710438259
1021	3641	0.5760429066731204
4373	5062	0.37254578555959983
3248	5092	0.8041781804796653
304	1624	0.022268835678894483
993	1649	0.3551854879716132
180	450	0.5695399511267802
680	3237	0.09927010815266768
2165	4386	0.9921606744611599
280	3751	0.7781156496005921
2634	3574	0.966832554036554
1298	3007	0.6213977862689725
600	1922	0.6345043234511919
1435	2501	0.36180657965940477
1001	1352	0.9841554376242571
327	2409	0.7276482240189035
2312	2444	0.07998672270259577
4302	5107	0.4583491129756546
932	2822	0.41689760026979794
752	1464	0.5478567214034679
248	4280	0.7144328977660197
2726	2751	0.8531251452715062
1021	4950	0.25574204164457837
1048	1516	0.5043163246047331
545	1714	0.8917996000442268
2084	3447	0.08038922668978543
1893	3523	0.39910288268577454
1896	2154	0.14436953147556264
524	876	0.47882740653034417
1951	3686	0.10838843934173692
3873	5004	0.1851513176142534
2862	3960	0.17678226715110024
1227	4352	0.4789401374456276
2553	3892	0.21900235032621307
696	4159	0.3196324270296633
2226	3035	0.2912760349363973
2553	2565	0.7730199987833919
2905	3097	0.3609860513997022
1571	2556	0.9563396021340567
1364	2872	0.8103211228896504
3683	5207	0.8359756066469621
46	3939	0.9912514945606081
3270	4652	0.39902696197147136
2209	3283	0.4732704409918371
476	3318	0.14055928304146126
2474	3156	0.4352230356567992
598	3494	0.1367044763645615
1298	4269	0.6851394112269761
2023	3406	0.8436786555583603
514	2409	0.09515546477883274
829	3629	0.698674151172625
680	4488	0.3758149409959999
3935	4776	0.26548749392195936
4553	5056	0.41440403124412406
4486	4974	0.1213303032217814
2702	3323	0.21020207925521983
1048	2775	0.6178288348114723
1571	3867	0.3659871054909496
2539	3960	0.6556605487038623
1907	2806	0.26579410558974137
1638	3535	0.4161431950970498
1157	1859	0.3753847397086403
4113	4988	0.7125483050346885
3297	3931	0.4513783446322662
680	3166	0.017743310819252622
433	2811	0.01036682784598042
659	838	0.942391766058381
22	977	0.8790661404347513
3063	3794	0.7693962722477984
2066	5233	0.4747468321760354
788	3248	0.7762182156635937
1228	2906	0.12156255340237065
225	2128	0.3184426044560953
3511	4623	0.928308202323643
2287	3114	0.71738686589233
2539	3900	0.7875674445493916
2132	4985	0.7442212432581004
3907	4184	0.9217527348430121
1280	1987	0.16613706958870678
558	2822	0.13042640176845322
445	4058	0.30035812206772705
558	2820	0.7833708973873038
147	4981	0.5836533291755699
4417	5126	0.46862656134983616
4553	5047	0.7235153338454734
4917	4978	0.6232364173615055
4088	4241	0.35798191609869967
1605	2867	0.04145875534329191
696	4185	0.2604871316584634
3603	3962	0.7310783496714041
2128	2322	0.8210488269516274
1761	2368	0.5491440185567051
1463	1914	0.7930672043069666
1089	1856	0.5355864167107341
1649	1749	0.4841921924519451
412	2081	0.03394937763794281
1873	2519	0.698902018020461
1164	1803	0.9657553496300488
2811	4942	0.7090361657415113
734	4533	0.9472938863004337
2210	3446	0.37658296184178797
352	1907	0.008977496791059525
541	2146	0.7111986558989634
1764	4958	0.21757268955590936
1088	2186	0.6845196112136029
4268	4405	0.4959426227462118
171	3399	0.0062373323165091366
395	2599	0.884403780553567
745	1489	0.8956755601957337
775	3623	0.6590070198733701
4622	4738	0.1504044370753964
1381	2630	0.39722786420080936
3830	4516	0.1540370570821995
83	2195	0.8085442384287583
83	2198	0.9031933272495991
843	3402	0.9896692678830901
2379	3508	0.8337237666036088
676	3044	0.5508924077862202
1546	4252	0.744324973093009
4095	4242	0.6357915948329003
3198	4643	0.6479404936037193
673	4516	0.3318640102753243
1523	2027	0.014735750223498933
237	558	0.9703589143632464
2956	4530	0.8325069989403977
70	2350	0.7313857317215388
1075	3661	0.8192927777188079
1156	4574	0.21243962421537088
869	4107	0.23749274098541395
2478	2809	0.8576875915461853
1648	4675	0.22837632731608648
3443	4841	0.5701664636331768
3755	4762	0.7005223248160808
966	1969	0.39356211401494345
123	4324	0.24613345679249288
445	4023	0.8241934551421503
296	4659	0.6466060979406953
2997	3755	0.3325659899428972
2005	5129	0.4751209020347579
70	2339	0.7883660367625437
1075	3647	0.46188990317311807
1007	2487	0.20963767530766797
497	2762	0.400219142339165
4859	4920	0.12834833783872046
3375	4818	0.8225068320407394
4116	4970	0.6784570937781329
2671	4373	0.7391139685617497
2779	3013	0.5824270400751471
71	277	0.8247528546476878
2729	3913	0.6169735986874312
321	3935	0.36230565666996095
1581	2348	0.9734389167747801
3202	3426	0.45909730011098515
83	3491	0.5528814328193987
4913	5207	0.8725199933105093
568	1297	0.5267445767361536
250	379	0.6980782808379581
881	1312	0.09242249870067243
2820	5052	0.05155958737811672
901	3645	0.9163986400308289
3907	4192	0.22692215990812914
494	2905	0.20874813259370217
1021	1089	0.03204775971733009
2709	2863	0.15014196629655407
3742	4955	0.6357651877724809
1634	5191	0.7001733017550307
3422	4044	0.23218150256674475
448	4079	0.8735693510104204
2614	3936	0.713644705904835
4551	4975	0.8640077846247556
2192	4067	0.803524079225887
894	1113	0.9248014436719545
2776	4585	0.3369658921609544
1017	4853	0.4482509524643644
494	2955	0.5850317181838265
4679	4726	0.003217232695379768
3629	4645	0.32893985747298204
2820	5056	0.241288020026434
253	2872	0.33092314064178985
3575	4596	0.1292793362755128
1432	3992	0.5815270457000541
60	2501	0.2388270704988007
377	4228	0.2856646903385095
2064	3819	0.16721123366308976
2317	5040	0.677709824842092
676	4324	0.18766836736303905
952	3789	0.016257550242145924
1833	1874	0.0582619323431568
1146	4793	0.22945653564161272
585	4954	0.44749795444849894
1159	3297	0.7801783178143447
367	3138	0.5695204515369476
3778	4324	0.15552876505692137
1817	5136	0.5347504727727318
690	750	0.6067374316747991
2580	4733	0.3017184360284412
609	1501	0.16332247885223616
1442	3751	0.41668613922000375
4553	5094	0.7002845331273544
4153	4282	0.41918664034199804
83	3450	0.77022272898234
1374	2666	0.6091800173955265
1818	4807	0.7356039733083625
1479	2852	0.06610691683137848
1489	2603	0.30249069423150554
666	4594	0.3983216874070348
2892	4695	0.10900723637656862
816	2594	0.7154279374572329
4381	4797	0.44349109982077384
1179	4132	0.05377644735511067
83	3447	0.23304351639623022
507	1158	0.7602900289182102
1113	1497	0.0681066546510144
3677	4962	0.7309595031109748
881	2603	0.5184139576855024
1441	4083	0.50253026720921
768	2308	0.2964757720362693
39	3944	0.8694270077980759
800	2924	0.7735882513407201
3810	4940	0.3188161918296136
907	3293	0.9277284299412631
3494	4981	0.2864890349174184
1400	5056	0.3707874887467246
316	4023	0.19218262855718748
2770	4625	0.6731843829091664
10	932	0.8379010695799552
2990	4256	0.6764102785222044
83	4886	0.9852228963756069
1782	1951	0.8985167934520122
928	3968	0.4715923957337227
1438	4969	0.9246437277069618
1232	1771	0.8009123588359774
2471	4635	0.9056737040544051
3205	4636	0.7357411283429421
3470	4521	0.9249148104067388
2138	2201	0.528018177391931
2138	2202	0.13788850452421564
431	721	0.31910731834798545
123	4282	0.7370017767392094
431	724	0.2002769162828426
1028	1913	0.07489964668848481
4313	4606	0.9993868743566203
2277	4681	0.7220389659232427
249	2827	0.11199659678120721
1309	2399	5.394534891991487E-4
894	3867	0.45445117558006887
592	2243	0.18331303572819468
2091	4829	0.7274681168524473
113	3325	0.27113992092287587
928	2647	0.7516880944683891
235	4430	0.1476623436056702
2451	4797	0.29754584556887487
1411	4469	0.19074359957681652
1865	4018	0.972262223114773
2799	5207	0.7064549812383759
1485	3106	0.7539852115839945
676	4553	0.10789579541832206
1931	2726	0.3499633931307805
1072	3787	0.7345358170406494
2291	3261	0.8906004946617218
755	1410	0.8888339785663165
656	2272	0.5084144056464862
624	801	0.7361962475309519
2848	3935	0.060033298818102154
1156	4754	0.4931790200295746
932	2901	0.8657601734773891
687	2835	0.029134493246866677
537	4717	0.6158988018733373
28	678	0.9807721501459086
558	1352	0.04256198128296529
4153	4408	0.470539123482161
