1977	2485
2092	2115
2917	4910
3007	4530
314	2976
627	4356
3052	4315
4194	4778
1280	3567
3892	4835
2214	2563
1775	4127
4829	4975
1915	4935
857	4975
2264	4118
61	3229
782	2287
3972	4420
1461	4841
1280	1609
46	214
2580	2638
696	4346
2465	4023
1831	2266
2621	4197
2555	3591
1099	4394
272	874
1387	4553
136	4858
2161	2693
1042	2560
2109	4527
3157	4572
209	3360
2726	3116
1792	4629
1280	4476
294	4540
388	3997
2224	3901
977	1502
2629	3724
3268	3771
353	2411
1525	3123
378	1494
1247	2172
173	3389
519	1060
1506	3655
807	3417
251	722
1648	2401
829	3629
2136	4104
1089	1408
974	2774
519	3007
937	3335
1327	2332
1041	1918
1883	5142
175	4540
1334	1915
2531	2774
418	1880
4014	5223
1042	1526
123	1768
1400	2822
1391	3765
772	4259
2404	2511
1278	3837
896	3061
22	474
2833	3253
1473	2813
775	4184
1806	3179
4517	4553
2158	2324
494	1298
687	1953
799	3461
1947	4995
2545	2644
1634	4517
2619	2995
4408	4981
3368	4816
3350	3809
1368	5074
1324	2656
1636	2737
2248	4149
725	1052
1387	1619
396	3854
857	4374
2848	3629
487	3330
2287	2851
2140	2722
3859	4131
1387	1730
2228	2322
1448	3204
2890	4863
805	5092
2671	3516
1934	5119
281	972
673	1083
1573	2883
3158	4321
2137	2181
316	2867
3601	3665
1417	4282
293	5071
458	612
941	2387
720	3867
746	1882
2329	2726
4487	4709
1877	4531
443	4881
2399	3791
2108	2332
3393	4139
3855	4662
3151	4456
59	495
1009	3890
2711	4987
1841	4377
1750	1922
1983	3834
289	2855
1330	3128
4455	5083
3225	3227
671	1396
1761	2368
2577	2973
2327	5142
2729	4545
3034	3413
1298	3636
1706	3452
2635	3811
1021	3873
360	581
2784	3233
3892	4601
6	4948
762	4943
676	3892
4835	5149
494	2955
1352	2867
2488	4940
3686	4015
1644	4487
662	755
1962	2603
1934	3181
3354	5104
2495	3752
1118	1684
200	1308
1809	3595
465	3493
306	2910
1192	2515
895	1893
682	2408
493	1754
695	1744
573	1488
2668	5207
1605	4324
2118	2661
2565	4681
1197	3404
433	1244
609	4508
2560	2917
494	2846
2637	5010
554	2833
519	4771
1555	3764
1502	1555
117	4999
845	4023
35	5233
1324	3490
1735	1765
3821	4122
9	1270
2641	2811
988	3969
2489	4324
2035	2156
111	2732
720	2267
1144	2379
81	1166
1934	2038
1227	4561
42	3390
1310	3652
3010	4988
3769	4629
1953	4547
1719	3605
4674	4960
2265	2370
1122	2520
2165	4249
934	2465
548	4140
154	3199
10	123
4616	5113
1526	2764
3469	4927
823	4557
1506	2729
1497	3867
3813	4185
1414	2897
2140	4492
668	1505
21	3619
2023	2606
2376	3323
276	3503
200	2916
1266	3242
966	1504
1438	2647
2726	4586
1907	3907
1212	3985
519	4157
3568	4453
2225	3746
82	3816
111	4148
2064	3819
1454	5195
1652	4630
607	1189
733	3913
2956	3097
721	1464
130	244
2787	4022
1616	3069
894	2556
1723	2085
474	3900
2863	3796
316	4059
10	2242
179	1021
1427	3307
557	1423
1562	3531
58	3939
896	2803
1202	1368
1247	5149
231	762
628	812
3317	4471
2906	3207
1197	2393
908	4113
2228	2618
1060	1298
1121	3759
59	4553
3255	4269
1836	5059
9	2867
439	2889
254	757
1327	3707
2111	3319
757	1410
2238	3181
1792	4556
3957	4756
231	4885
2277	2565
1432	1961
211	321
563	1513
1639	4239
492	5188
2027	3216
768	1592
4218	4801
781	2486
234	3188
118	2282
4579	4692
1351	2928
2347	4203
2059	4015
145	3958
990	4620
316	1964
262	2793
2179	3882
3006	3349
3221	3233
1146	4793
2529	4209
3503	3665
1481	1920
88	4734
3062	3947
2277	4681
292	3651
558	4058
244	1101
1747	4410
4530	4771
4601	4981
2528	3535
1738	5195
3992	4416
2825	5013
3087	5173
4206	4884
1833	3346
3494	4324
1705	5161
2051	3296
767	3239
1435	4540
10	4681
2027	2329
2010	5142
1806	5111
2242	5047
1532	3909
3393	4988
673	2152
494	2059
3501	4681
1296	2906
10	4153
835	4605
934	3044
1861	5003
3319	4077
114	1594
2586	3771
371	1624
4233	4282
3447	5060
1227	4526
58	214
2140	2279
680	4409
703	3478
732	2532
1902	4940
2021	3953
2726	3369
709	4441
3052	4816
2598	3076
454	974
875	1479
1792	4304
158	1969
129	581
2489	3778
2726	4738
971	4940
4185	4245
1273	1333
1065	1519
432	4061
338	3974
3841	4474
2521	4324
147	2565
698	3996
227	1396
941	3789
885	2503
545	4490
3551	3602
827	2455
22	2059
1277	3531
4553	4563
129	3650
1475	3097
724	2868
1612	4497
2751	4738
3005	4108
730	3659
3661	4131
2453	4625
1189	4526
4664	5015
2916	3063
491	1396
4412	4596
551	2584
453	4958
554	2740
1768	3580
1519	1892
2465	4553
508	1389
1489	2205
2716	4385
1605	3501
2229	3071
1724	4979
2729	4826
4497	4841
1684	2670
2586	3381
367	401
1624	4987
34	1427
1754	2639
1605	2489
1782	4158
133	2408
1428	5062
2419	2833
1396	3437
246	2913
2076	2409
2905	4157
237	3306
1345	4184
775	4413
4533	4995
1008	3754
83	5066
2726	4059
214	3792
1475	2539
3207	5060
545	2764
3450	5029
761	843
3493	4511
445	2736
117	2732
3922	4635
2413	3451
3778	4681
3097	3960
2242	2489
2084	2513
1167	4562
1568	4028
65	1096
569	2936
3097	4015
3348	3351
1915	3530
447	3059
3794	4960
3747	3951
316	3778
129	1750
543	3531
2924	3789
133	1001
12	4984
628	1021
720	1517
115	1375
625	714
1720	4854
2716	3855
2249	3099
1036	1038
4457	4586
1944	3296
2711	4522
543	2668
3134	3553
949	2553
2059	3686
600	4694
4127	4522
235	2252
494	2862
160	2268
3693	3764
1337	1374
2481	4746
461	3762
790	3258
966	3237
1036	2746
907	4391
412	2081
194	5067
2165	4940
948	2407
1385	2716
214	4583
2399	4404
1687	4659
823	3203
1804	2283
2824	3512
1724	3772
3957	5027
1891	4629
3278	5206
4790	5096
590	2608
1141	2186
3198	4643
2668	3683
70	2967
2192	4303
1113	1907
4468	4931
751	3531
285	4157
1649	2686
310	1280
558	2277
778	4313
2556	4479
130	3957
1325	1396
751	1334
3228	3828
2243	5194
1352	2553
2092	4383
1790	5010
527	3738
2026	4145
1073	3008
875	5227
3575	4176
1919	3565
474	1951
4712	4752
2389	5045
1160	4957
428	1936
1889	2154
2836	3353
94	410
961	3787
1762	4377
2755	3406
1089	1856
5089	5100
10	598
1762	1841
896	2647
1352	3494
1714	4935
2553	3494
1368	4333
1782	4946
4282	4681
3382	4665
3961	4246
3273	4510
1986	2524
1283	4674
2626	3145
1293	2550
1632	2270
1277	4910
194	2586
932	2465
608	5097
1431	2798
303	3063
1693	2685
235	4244
3044	4601
2513	3447
3892	5056
3460	3861
2894	4135
2509	3438
3907	4570
673	1650
3097	3255
1189	2807
2301	3686
2656	3490
3511	4623
1319	3497
2833	3751
2787	3237
2917	3531
322	999
3744	4442
1343	1719
523	1009
2636	4989
2591	2616
1782	2862
2928	3115
1042	1334
87	933
2217	2608
2354	3827
1192	4892
2138	2201
2718	3006
450	1049
901	4221
1601	3293
2620	4218
998	4490
2297	2430
2822	4058
1530	4846
1202	3173
1063	4066
196	2404
725	2495
4055	4060
907	4987
2058	3838
314	4296
501	1668
4221	5030
1482	1498
1332	5015
761	4414
2956	3523
1709	2406
1817	2363
1572	3698
93	1986
1988	5152
1673	3596
3077	4018
3563	4714
724	752
3681	4001
3060	4190
2160	2747
1410	2764
2784	3072
2959	3488
755	3577
1983	2059
1449	2857
1352	3426
1288	3057
1767	3854
333	1379
1280	1495
199	5174
3308	3534
4629	4920
3081	4773
2596	5222
388	1654
1731	4247
2901	4282
719	3854
1410	2917
598	845
243	2032
542	4892
3358	3665
1449	3374
633	3100
598	2565
3551	3762
123	147
716	907
1435	3503
2436	4883
2385	4215
579	1859
3620	4167
1292	2884
2541	4034
3416	4318
505	2774
123	2822
116	360
672	3471
433	696
294	4692
2752	3807
4282	4835
3261	3992
934	4981
2472	4843
139	3864
1198	2631
4797	4798
2079	4402
2809	4695
822	3693
1489	3589
855	1467
1351	2868
1605	2022
892	3141
1594	5085
1998	4426
1489	2718
1438	1833
4247	4249
2493	3686
614	1377
1893	3686
296	1687
2916	3075
1847	3101
1555	1951
521	977
3493	3524
1664	2602
2046	2101
761	5215
1468	3018
4403	5051
2648	3771
1974	2242
548	1609
1189	4645
3686	3834
2243	2843
673	1235
233	2388
2774	4439
984	1947
1485	3106
1824	3158
616	2868
3778	4058
2073	4820
4218	4933
1283	3061
2910	4992
124	2603
2379	3508
3480	4674
371	1584
101	4030
1642	1792
1458	1533
113	3955
1942	2432
932	4981
955	3869
1983	4530
1781	2254
127	2404
2178	4324
2701	3874
3633	3799
794	1234
859	5135
1345	4735
299	406
1997	3201
4762	5196
857	2716
83	548
1015	3961
1870	4807
1853	2501
1712	2959
968	1800
673	3987
367	3973
616	2575
841	3366
679	4652
752	1351
1387	2047
2253	4312
2399	2575
229	941
1600	4695
1489	2484
409	4477
2972	3450
4695	5061
4059	4304
543	4490
1031	3057
2433	3615
147	316
558	3778
843	2178
2779	4473
321	926
3596	4583
2399	3115
1868	2205
38	3310
2618	3913
827	5233
2272	4176
519	1893
3274	4086
558	682
2210	4135
1811	2188
1605	4282
1782	2905
115	1834
1473	3771
2210	3446
1432	4642
1310	1424
4329	5164
2195	4131
5107	5150
659	4988
2354	2859
5056	5225
1353	4020
4717	5128
445	2867
4587	4644
523	2165
543	5207
1086	4964
2032	4439
4771	4946
1882	4404
1825	2636
3063	4937
3979	4155
96	4341
2344	4320
2690	4009
2565	2867
4039	4891
257	4246
776	3235
896	1441
1135	4008
2922	4226
1352	2465
1325	3086
1381	4220
391	2117
2598	2896
1805	4976
1804	4666
147	3771
1334	2668
360	549
2182	4538
2726	3203
457	4080
1951	3686
1150	2354
4551	5182
2879	3435
662	3527
1298	1951
418	1088
2803	3480
2210	4616
1009	2092
3608	4583
977	2493
436	4864
1348	2985
2543	3184
696	2811
569	2399
3258	5002
951	4245
1088	3507
1464	4404
1792	3201
2487	4672
2906	3495
2553	4233
1986	3028
31	2666
635	1881
1974	2901
2714	3494
1302	4232
521	3636
598	1813
1178	4304
1410	1562
1405	4962
2460	3862
1021	1258
3753	5074
1040	4382
1142	3321
3035	4764
2277	2465
3113	3590
1849	4962
474	1298
1726	4313
129	935
2023	3406
3201	5177
147	4752
194	329
1941	3355
937	1979
5047	5066
37	2754
418	2538
635	2215
1882	2936
2751	4606
697	3201
2618	2995
3501	5056
3009	3582
2656	4913
963	5097
4110	4662
2107	2893
1122	2791
289	707
949	2901
1539	3880
237	4233
113	1023
2956	4530
3435	4890
474	4771
609	1380
691	2977
490	702
545	4910
10	4233
1070	2877
3584	3997
2409	4163
1517	1904
359	600
598	4601
3926	4897
2902	3123
984	4138
1378	3593
2690	3055
1309	2868
778	992
4530	4946
941	3329
644	899
1502	2493
190	4998
1122	1193
2399	5006
2683	3965
1571	4735
1693	2957
123	846
961	2045
1700	4894
2026	4197
724	1351
521	2862
326	3471
2796	4510
4679	4726
1083	2433
3846	4406
200	303
3069	3484
2128	2322
569	3791
1331	3764
4058	4553
76	2769
204	4337
2418	5113
4360	4672
2689	5012
3422	4536
120	1209
2563	5179
380	1960
3201	4282
1924	3146
431	724
2901	3738
1995	3714
706	3075
200	4936
2084	2627
1314	2322
2852	3848
1893	2493
1833	3946
821	4271
741	3465
1702	3824
271	1934
435	2073
132	2021
145	3549
1457	2036
896	2916
3834	4158
1239	2200
961	2528
861	3913
2695	3985
2799	2917
1865	2833
87	1673
1331	2956
240	1244
984	3989
35	339
2143	3125
2321	2358
781	3677
794	2623
628	2562
2955	2956
3960	4158
1270	3778
2803	3075
474	494
721	2575
4805	4864
521	1782
3237	4409
127	4810
1922	3017
2443	5110
445	2553
58	4583
762	2800
4443	4597
2542	4887
241	5221
1403	3949
316	934
1701	2208
1819	2603
1179	2679
1579	2813
379	440
3668	3995
490	3795
1340	1935
809	4982
662	2799
1934	4681
3962	4520
2786	3721
491	2997
4804	5177
558	4282
2616	5205
569	2575
4247	4263
1270	2465
153	2808
3858	4553
2956	4015
2813	3978
1662	2045
2560	3577
229	4150
616	2936
56	732
9	4324
4407	4958
1512	3872
2303	4980
1308	4674
1345	3867
716	1601
3096	3951
2367	3492
537	5128
1502	4356
1380	2908
2766	4532
2059	2955
932	4601
84	676
4153	4681
10	2867
2158	2906
1227	4184
279	2336
59	4233
966	2787
3105	4900
3588	3941
2031	2796
4629	5109
62	4471
2726	3216
4981	5148
2715	3297
120	3962
9	3494
1133	4236
2213	5148
1276	4921
1442	3441
614	4562
1400	4233
1850	2217
1840	3653
1991	5112
3115	5006
367	3335
111	2407
2465	4981
4312	4430
2813	4769
1167	2405
2575	2868
427	4580
1580	4447
4447	4741
3788	5192
3437	4435
237	2673
2567	3690
220	1280
1029	1308
3325	3955
115	3946
10	3494
1067	4070
3480	4936
204	3966
2888	4763
1410	2799
8	4086
1609	4464
543	4913
1618	3065
4587	4816
1503	5071
1598	3586
4249	4572
1055	2624
4621	5155
682	1605
1638	3159
1142	1221
2956	4946
1950	4753
2903	3166
1185	3997
1629	1836
1352	5056
2023	3513
2489	3746
445	3501
2736	5056
1029	3021
175	294
2336	4380
188	1058
3778	5148
2210	2418
2956	3960
857	1066
1298	3900
673	1807
240	4468
1409	3675
2754	3452
721	746
3686	4460
932	4058
3485	3587
2	4548
2776	4585
4170	4681
3659	4731
1563	1934
1309	4088
3857	4465
1504	3273
2358	3493
2780	3837
1138	2836
4209	4677
1261	2955
81	1241
1526	3527
1479	5227
3106	3679
1943	4314
676	1352
3764	3834
4015	4530
774	1189
2539	4158
1485	3347
581	2671
1670	4138
1922	1964
1687	4576
125	3913
308	2206
2299	4185
62	2890
2606	2901
656	984
3471	3855
687	2835
1754	2795
1292	1573
2967	3813
118	4870
191	2036
791	4104
828	2634
9	846
1471	2631
4206	4391
1298	4158
778	3233
10	2489
4738	4791
1083	1242
1689	2600
1764	2415
2462	3553
827	3549
4435	4609
9	2242
3474	3679
545	4608
937	2582
130	974
1578	3580
494	1951
385	1847
4616	4825
56	4842
635	1226
445	2022
3387	4774
433	4942
971	1397
3121	4615
609	2908
214	3735
943	2054
1893	2905
1313	1800
