3099	5131
4283	4711
1591	1749
357	697
87	1415
1759	3777
4029	4420
1603	4661
4313	4606
720	3907
3005	4468
371	2834
4616	4825
3028	3707
1419	2611
1410	2764
1457	2009
519	2493
2586	2813
1089	2583
1784	4820
490	3795
1314	1482
1989	4136
1698	1905
1609	2092
2143	2243
4035	4380
3294	3680
1368	5074
726	1979
2481	4532
2242	3044
2249	2543
4910	4913
1524	2056
3574	5203
2040	5050
3309	3346
2859	3878
2059	4946
2465	4553
492	2032
4558	4862
87	3596
756	991
633	2880
3238	3771
846	961
3420	5034
46	363
2195	3203
3910	4839
1601	3976
389	919
1435	4439
129	2116
573	5116
3605	4493
2901	4324
834	3209
2677	3258
1395	1473
2796	3237
285	3173
3450	3796
977	3834
1574	3206
4058	4282
674	675
9	1352
935	1598
224	1434
1185	1654
194	1167
752	3791
158	966
2493	3097
3491	4206
3150	5111
3094	4629
1264	2887
2059	3834
1359	2430
4218	4933
2465	4019
2315	3665
1485	3825
123	2465
2618	4579
394	3834
734	1695
3373	3924
31	3029
4055	4460
3283	3503
2165	4386
303	896
303	4674
394	3960
285	4002
83	2709
1400	4058
2862	4771
333	639
3714	3945
1527	1922
2046	4131
2220	3538
46	3939
227	1396
320	540
1449	2857
243	2032
1334	2917
1170	2304
2486	4394
401	3973
1227	4184
1332	5015
1508	4753
2906	4626
1983	3686
4664	5015
2887	4924
1800	4494
659	3184
676	4153
2087	4213
843	3402
1053	1674
1844	3177
429	2620
2344	4730
3515	4312
2553	2901
2444	4457
2465	5148
2611	3072
2225	3746
336	3906
781	4962
1922	4324
1927	2254
548	1170
2560	5207
2124	4301
916	2853
3316	4646
342	1794
3209	4934
1170	3796
1410	4490
3636	4157
755	2799
1497	4542
2084	4436
270	2598
3196	3575
2602	2910
3061	3063
1410	4913
3575	4494
4455	4574
844	1979
58	3596
2054	4893
1290	4885
3957	4138
2761	3934
1475	2862
2608	3435
22	4157
1554	4118
580	1804
2539	2956
908	1280
23	4104
437	4810
1485	3679
3223	4136
367	4669
353	2411
1372	3787
295	2243
2774	3816
3383	4959
3044	4282
1964	4140
220	1280
4515	5032
2272	4494
3873	4820
938	3351
4919	4931
1878	1991
1421	5078
521	3523
302	2733
1695	4995
281	4798
3623	4184
83	4886
4601	4981
3605	4839
543	2764
4037	5166
4196	4990
4058	4681
2656	3490
3124	3450
745	4076
551	2892
558	3629
1673	3596
59	359
3238	4324
1001	1352
1309	4404
1141	2186
3571	5202
3178	4518
22	4269
3757	4438
3277	3913
733	3913
226	2884
1352	4533
2054	4958
634	3013
977	4771
975	2195
4207	5241
147	1043
2198	4975
1132	1687
3067	4432
888	3790
2700	5214
1361	2177
1283	3480
1031	3889
668	2495
1976	3395
180	1848
1603	2181
1020	3962
1657	4807
1994	2494
1420	4533
2088	3824
845	4601
3020	4987
3462	4963
1813	2901
1974	3771
3169	4794
933	3735
2248	4149
2002	4512
1953	2086
840	1887
