2714	2859
1351	3679
1351	3765
1934	2726
554	2833
285	2714
1562	3507
1562	1634
493	1562
2813	4769
2140	2602
1934	4681
1036	1563
1489	2603
2487	3992
4385	4841
3124	4510
3347	3771
857	4385
2716	4385
2179	4385
1200	4385
2714	3494
1009	3494
1089	1563
2254	2726
1021	3151
1021	4892
1021	4920
554	4754
2602	4746
379	4940
548	3338
2254	4063
707	1227
3008	4185
3629	4233
558	3629
707	3992
240	2836
194	2652
896	1501
896	4826
1921	2833
200	2409
200	2076
226	1575
2714	4127
2495	2714
2714	4987
200	514
3437	4160
1438	1921
1636	2714
1396	4160
2859	4113
523	2671
1489	4209
1472	1489
1934	2813
548	3181
130	2140
2054	3957
974	2774
1824	2252
1352	4584
1616	2577
749	4826
133	2495
2652	3138
111	4599
659	4988
1824	2543
2602	2833
1021	1089
589	1280
4205	4746
679	4746
1101	1848
523	2910
3351	3698
1934	4246
1884	4976
3449	4976
1052	1054
3494	4452
2618	4629
2603	2887
596	2774
1494	2774
2666	2833
696	4185
2481	4185
3813	4185
2179	4185
2611	4769
846	961
589	892
2772	2967
2045	2772
2528	2714
2418	2726
1009	2528
2714	2737
589	925
589	1268
2611	3072
4610	4616
2210	2418
1031	4073
778	3233
961	2528
2210	4616
2210	5113
2784	3233
1031	4252
3221	3233
961	2967
961	2045
961	1511
1009	2714
2647	2982
2332	4160
1021	4160
227	1396
194	1036
1630	2023
4629	4920
2553	3992
1563	2027
1054	2686
548	1609
1684	2833
1009	4940
2243	2671
2673	2915
1227	4184
2676	3399
749	3084
4313	4553
3690	4940
4629	4644
554	2693
3629	4645
2833	4839
241	1921
1921	2214
1921	3008
908	1921
1089	4977
1396	3351
114	1396
2076	4160
2982	4257
2755	4160
226	2884
1636	2737
226	1441
1848	3469
1848	4927
1563	4321
2618	4127
2618	4987
194	4820
2774	4439
1036	2774
2634	4785
1435	4540
242	4205
59	3338
59	2887
1230	4184
1563	3493
2774	3978
628	1021
3873	4820
1435	2032
2465	4029
4826	4884
548	3129
83	609
83	668
523	2651
3771	4117
278	3992
3138	4647
1038	2652
2032	4439
1435	4439
295	4439
1218	3261
2748	4599
4243	4599
336	2405
4044	4439
336	2106
1797	4439
4405	4439
2726	4987
2774	4061
2859	3789
2774	3122
4055	4131
1205	3778
1494	4540
1494	1565
3665	4695
2181	2813
2501	2673
133	2084
4508	5047
1352	3154
3494	3890
1890	4988
1869	1986
548	4387
1498	4629
1021	1856
1603	2813
2243	4383
285	4063
3017	4416
1207	2726
2495	2726
4127	4987
1498	4127
2495	4127
892	1824
777	1609
1609	3129
1986	3751
1472	4954
3466	3629
1719	3605
1280	4068
3605	3660
3338	3393
3338	4077
3347	4425
4642	4820
1489	3789
2718	3789
1435	4584
285	2318
2726	4791
2726	5142
1902	5148
1750	2901
147	3984
2462	2813
1934	2054
1327	2332
1831	2859
2602	4205
1489	4677
1008	2243
2322	3158
857	2716
484	2577
3774	4436
1435	2501
2673	4095
945	1563
3992	4416
2603	4832
1986	4233
558	1986
1986	3494
1986	2867
715	2867
1387	1986
3201	4522
4522	4629
4127	4522
2213	5148
457	2354
2354	4163
2495	4987
186	5092
137	1719
2955	4154
720	3405
418	1088
179	1021
83	4296
2813	4754
1750	1922
2465	5237
2115	2409
4383	4629
2714	4055
2833	3605
1563	2618
2140	3181
554	4769
554	3151
3447	5060
823	5142
778	4321
778	4313
1563	1991
716	1792
777	3129
554	725
2813	3138
3248	5141
418	1675
1750	3018
285	2733
133	920
4117	5060
1228	5142
1750	2227
3353	4455
4574	4848
2836	4455
1228	2140
668	1563
194	1976
1933	1934
508	4455
1482	3094
4063	5142
4738	4791
1205	1890
1087	3349
3203	4383
941	1603
1036	1552
501	2577
640	679
1750	4725
907	4987
907	2603
1021	1258
276	2032
484	2032
2243	4493
133	3752
1600	4695
3601	4695
1435	3466
920	4313
1883	5142
1498	3094
1498	3769
823	4557
3852	4321
3852	4313
581	1824
1891	4629
1428	4304
4791	5105
3056	4791
4063	4557
709	1435
1792	4383
