3605	3693
244	4131
1534	2714
3129	3234
2379	2687
1570	3917
937	2468
4736	4791
1255	4017
2836	4920
2711	3913
2290	2338
3248	5141
1104	1840
4807	4839
907	3790
2076	4218
2440	5087
1978	2244
3347	4710
3629	4233
1101	4927
172	4941
2023	3406
2312	2444
4616	4825
1846	2140
3392	4493
2784	3327
878	2018
142	3845
173	3635
1367	1981
2379	3262
388	5078
2771	2772
1727	4529
1207	4322
3789	4075
3204	4637
1448	4003
3420	5034
494	4460
3008	4185
1087	3349
1134	2747
2460	3862
467	5216
1953	2333
1387	2332
240	2811
360	2054
2248	4741
114	227
2977	3561
400	4162
1845	4129
2879	3839
562	2755
899	2287
414	824
908	4888
737	3447
234	3188
2978	3211
1997	2421
120	1699
1028	1913
178	1672
4206	4884
2899	5190
3105	4834
2594	4553
1986	2524
3304	3356
551	2223
433	3178
852	2501
1989	4136
1052	1054
3605	3910
3076	4940
1402	2878
2105	3258
1592	3003
3027	3518
2332	4184
4181	5070
1321	1614
3391	5142
1179	2635
2574	4493
673	1611
1296	3207
1996	2441
2343	3344
1305	3708
924	1306
2183	2605
2726	4791
1114	3619
2759	2919
4199	5041
2729	3913
2683	3965
1283	1441
2183	2430
2795	3479
1934	2054
113	2906
2018	3546
3259	4829
325	3281
325	1632
1230	2603
2029	2034
3182	3183
4685	4984
1572	3032
659	838
2023	5004
39	3944
2836	3605
295	2143
169	489
1888	4426
1477	4975
1283	2647
1217	4227
52	4055
554	2591
3407	4797
1761	1880
4055	4131
1075	3723
2634	3574
762	2647
1348	4894
497	1838
778	1916
1103	3495
77	2278
3942	5179
2564	3083
1943	5150
1129	1185
1332	4664
581	1822
4914	5052
1921	2214
2214	2833
3855	4662
1800	1948
255	4911
558	3629
1056	4390
3739	3993
909	2643
1318	2791
1184	4715
2600	2859
1563	2879
113	2744
4897	5075
600	3699
3699	4614
2772	3006
1353	1764
2639	3992
399	1024
925	3640
753	4658
1940	2164
3543	4858
3961	4477
151	3011
4696	5076
609	4508
793	2400
720	1335
279	937
4029	4420
3338	4581
497	2762
304	1827
501	794
2833	4839
2562	2833
2843	3338
2158	2906
2413	3451
3813	3882
928	3437
2148	4318
429	3289
907	3293
1260	3005
3231	4938
1207	2261
364	907
1757	2978
788	3248
240	5129
1512	3872
3022	4618
3571	4474
11	4780
528	4638
1280	1495
1008	1852
1387	4342
617	3349
2620	4218
3776	4185
514	2409
59	1745
1354	4417
4790	5096
4138	4533
3158	4321
2093	2541
4652	4696
1589	3737
333	1394
2815	4842
2210	4616
4528	4769
2146	4993
2084	2627
1566	3815
1896	2253
67	554
433	4942
145	3958
2610	4973
1563	2618
177	4568
2153	4055
1320	4013
854	4013
245	2557
1866	1869
1280	4280
589	3813
1663	1719
34	3307
3544	4855
2046	2332
1140	1225
2026	4145
1673	3939
2707	4489
3850	4493
3850	4060
