454	1213
136	923
1138	2981
175	448
1902	1914
336	3031
140	3814
803	3995
736	2571
2577	3197
155	2542
308	1358
465	1927
592	652
186	484
1046	2429
2996	3015
492	674
516	3348
89	1566
678	1030
678	1043
884	1387
340	1803
141	581
1899	2081
734	3075
355	3922
444	1569
770	1233
880	1803
378	1191
1094	1899
2383	2436
1080	2052
442	734
383	2675
914	1817
287	2497
960	3021
140	3508
1028	1966
308	883
498	623
200	2124
350	1993
54	164
602	1824
114	2288
685	1682
1819	1995
802	1179
1494	1496
1253	1528
246	2921
225	3029
54	130
155	687
281	383
581	602
1544	3104
342	2062
659	1224
888	2832
1945	1946
136	934
3195	3371
804	1077
80	461
1629	2056
454	3181
409	869
1055	1071
296	1725
853	2951
1145	3995
777	778
83	169
1199	1249
603	1248
171	250
136	249
230	1028
370	1835
185	345
273	516
1428	2655
111	383
1478	1528
1912	2480
345	1139
1736	2929
1026	1030
3098	3161
566	2550
378	2767
656	745
195	1068
2082	2110
1891	1971
295	802
666	1768
676	1162
1081	1139
78	411
95	213
2660	3108
233	1245
292	2793
172	1413
873	2489
166	1552
913	2264
1728	2600
416	3125
156	2923
778	1647
76	487
1086	1087
1046	1672
109	173
243	3102
906	1028
16	1365
502	1233
109	2777
5	75
1103	1163
114	2462
505	3308
134	224
620	639
441	502
875	1756
360	1304
192	561
383	2631
195	608
3447	3698
1783	2303
205	477
823	1255
138	1925
128	240
2550	4070
585	3074
343	749
370	1128
326	1138
274	1130
873	930
797	1308
186	519
193	1028
700	1596
1137	2256
2080	2398
404	528
234	734
1105	1224
1645	1646
251	490
136	3448
451	499
1165	1306
2608	3108
716	1038
136	673
400	1657
76	561
416	1297
168	874
662	694
585	1245
1137	3038
27	3237
588	1092
194	1899
300	672
1458	2612
2573	2706
241	525
78	388
140	3115
508	530
1320	2625
225	3106
450	452
233	2682
143	1507
1084	1151
596	823
562	734
526	1046
1163	3959
2853	2894
2736	2955
1824	3792
2272	2573
127	984
286	1180
851	1696
1330	3610
823	1178
344	4092
357	939
174	490
2328	2911
2288	2429
1159	1667
1038	1385
869	1105
967	1003
3263	3312
200	1215
1603	1760
273	288
239	382
851	2856
1292	1335
1046	2550
42	93
140	3466
510	2987
391	2253
1725	3354
88	481
290	1798
106	1195
530	1112
1424	2111
155	3913
1314	3788
175	1686
3906	4063
5	3311
292	2512
613	3139
316	1723
1043	2350
459	1401
180	255
175	568
149	156
936	1891
589	1538
2637	2754
335	3245
861	1472
652	1176
2368	3214
528	576
456	783
370	658
172	403
915	1098
91	1849
102	148
402	1365
192	353
382	564
1244	1816
1060	2733
499	687
948	2215
1430	3481
1046	3906
676	3046
3258	3305
180	1555
383	3220
263	684
1392	2263
442	2924
1425	1722
1057	1179
213	1775
1213	1455
851	1851
610	734
444	1204
86	905
2520	3028
240	688
1070	1771
530	592
353	2064
1637	3448
273	1113
516	679
80	1228
1478	3237
288	343
1050	3028
1027	1226
1061	1306
381	589
1592	3776
443	2272
255	2602
1787	2264
236	4084
479	499
409	873
892	1424
444	526
533	3844
3219	3394
186	1666
452	495
561	2939
1421	3161
393	977
1319	1335
144	1050
480	522
217	516
353	1136
425	515
1316	2515
1011	3356
269	308
543	544
1190	2046
175	1439
915	1049
354	586
3682	4027
1961	2052
53	83
2281	2380
133	2601
195	444
261	418
499	1697
939	2053
449	779
674	2082
530	1527
326	1868
335	3075
446	470
712	1935
370	2165
1028	1091
789	1396
1592	2937
1552	1737
184	3035
1	52
884	3028
2766	2777
1252	2091
106	1888
277	814
155	261
426	450
140	3429
1768	3368
114	2347
92	1203
510	622
370	891
308	664
127	2559
593	3133
3295	3304
639	1036
743	1528
140	3312
2679	4038
145	396
244	2999
873	2275
1559	2092
442	802
585	667
1586	2996
313	355
838	1055
315	3049
89	1918
592	2160
355	3048
792	1300
780	1105
2965	2966
915	3038
989	3349
566	1448
614	1305
2111	2940
569	4060
78	92
458	2794
880	2487
533	573
267	2401
2061	2555
540	692
1478	2144
233	2628
513	1482
406	614
83	409
2912	3066
1330	3970
686	1882
299	568
915	1044
53	1953
1046	1069
370	4066
